dataset,alpha,group,point,lower,upper,true_mean,penalized_mean,covers_true_mean,covers_penalized_mean
23,0.0,0,0.3451721395162421,0.1785836681144593,0.527599043513885,0.2,0.2,true,true
23,0.0,1,1.085789235243559,0.8980472900176749,1.230766968343178,1.0,1.0,true,true
23,0.01,0,0.3598045847020965,0.19507638002755173,0.5379887497959295,0.2,0.2153846153846154,true,true
23,0.01,1,1.0719169170803464,0.8870006398147192,1.212332621793568,1.0,0.9846153846153847,true,true
23,0.3,0,0.5526119775806791,0.4151949170189451,0.6832319566915854,0.2,0.4181818181818182,false,true
23,0.3,1,0.8891254926629886,0.7372939762269585,1.002009066848242,1.0,0.7818181818181817,true,true
24,0.0,0,0.03381818820313881,-0.0989630279453913,0.15958906302411818,0.2,0.2,false,false
24,0.0,1,0.8300353443819328,0.6373237940543164,0.9913518409245332,1.0,1.0,false,false
24,0.01,0,0.049767068064963726,-0.0806368256941664,0.17594247768523408,0.2,0.2153846153846154,false,false
24,0.01,1,0.815313301432556,0.6262087824215536,0.9743622336714096,1.0,0.9846153846153847,false,false
24,0.3,0,0.259818691048648,0.1537010610850176,0.3405622525228057,0.2,0.4181818181818182,true,false
24,0.3,1,0.6214194956014627,0.47876081209941274,0.7610802762854973,1.0,0.7818181818181817,false,false
25,0.0,0,0.11654110594922396,-0.011488348036326933,0.2619259416508282,0.2,0.2,true,true
25,0.0,1,1.0229987975514403,0.88395679006751,1.1499451923765043,1.0,1.0,true,true
25,0.01,0,0.13495304226305027,0.008821723036441515,0.2785917904108469,0.2,0.2153846153846154,true,true
25,0.01,1,1.0064513611174952,0.8710228885013414,1.1305255542842065,1.0,0.9846153846153847,true,true
25,0.3,0,0.37727879456851987,0.2675715385857117,0.5119923687778138,0.2,0.4181818181818182,false,true
25,0.3,1,0.7886649255011869,0.6819911390012546,0.9012569132497427,1.0,0.7818181818181817,false,true
26,0.0,0,0.16229285100655721,0.03321162660762696,0.30658578970396894,0.2,0.2,true,true
26,0.0,1,1.0423616455819316,0.9129296293063983,1.193460160541051,1.0,1.0,true,true
26,0.01,0,0.17968045719428472,0.054140461535185876,0.32184961213218516,0.2,0.2153846153846154,true,true
26,0.01,1,1.0258772916636965,0.8995843381239294,1.1727762799501704,1.0,0.9846153846153847,true,true
26,0.3,0,0.4087917899123587,0.29667504018113755,0.5122587981552548,0.2,0.4181818181818182,false,true
26,0.3,1,0.8086678463595482,0.6878969297825483,0.917695600090869,1.0,0.7818181818181817,false,true
27,0.0,0,0.2168625238002576,0.08924515805368329,0.37212636557901424,0.2,0.2,true,true
27,0.0,1,0.9358488693425273,0.7913065673569324,1.1422343900626204,1.0,1.0,true,true
27,0.01,0,0.23041786467427494,0.10517869862608269,0.38224769575951245,0.2,0.2153846153846154,true,true
27,0.01,1,0.9217402492491623,0.7799268221994418,1.1224398850583839,1.0,0.9846153846153847,true,true
27,0.3,0,0.40906291077009505,0.30909076004458136,0.5185834001009897,0.2,0.4181818181818182,false,true
27,0.3,1,0.7358035686188189,0.629989275449814,0.8757827282996035,1.0,0.7818181818181817,false,true
28,0.0,0,0.23127103659528236,0.057096773545908974,0.38113516529616687,0.2,0.2,true,true
28,0.0,1,0.984987353495565,0.8295750653181062,1.07844668568612,1.0,1.0,true,true
28,0.01,0,0.24586283502922507,0.07369643623503729,0.3937685995106338,0.2,0.2153846153846154,true,true
28,0.01,1,0.970588823915052,0.8180518097067746,1.0621955246963215,1.0,0.9846153846153847,true,true
28,0.3,0,0.4382046058931436,0.2832292069534717,0.5684117205849598,0.2,0.4181818181818182,false,true
28,0.3,1,0.7807946261751586,0.651323284434136,0.8669700116523775,1.0,0.7818181818181817,false,true
29,0.0,0,0.21526818344514276,0.08222374086006316,0.3470974581949058,0.2,0.2,true,true
29,0.0,1,0.9961477508783684,0.8226744058509716,1.1416303192738204,1.0,1.0,true,true
29,0.01,0,0.22916929029573418,0.10005870627871287,0.35781700737522926,0.2,0.2153846153846154,true,true
29,0.01,1,0.9798290602276741,0.8087822153446225,1.1211714600133675,1.0,0.9846153846153847,true,true
29,0.3,0,0.4117696063222126,0.29474096220926005,0.5198389666013289,0.2,0.4181818181818182,false,true
29,0.3,1,0.7654721675009385,0.6260437300894353,0.8715708075894135,1.0,0.7818181818181817,false,true
30,0.0,0,0.21158286233714868,0.06841459307775913,0.3614407442907735,0.2,0.2,true,true
30,0.0,1,0.9973318591021807,0.7983585503319376,1.1512615208203911,1.0,1.0,true,true
30,0.01,0,0.225926754718958,0.08402652569643551,0.37188286731450554,0.2,0.2153846153846154,true,true
30,0.01,1,0.9813717534942521,0.7862654716914649,1.1329662335022002,1.0,0.9846153846153847,true,true
30,0.3,0,0.41471159804912194,0.2942026956191356,0.5260368844999472,0.2,0.4181818181818182,false,true
30,0.3,1,0.7713153785212528,0.6275024649422435,0.8823745448051836,1.0,0.7818181818181817,false,true
31,0.0,0,0.12798705732533117,-0.03532442171896789,0.2735002821255125,0.2,0.2,true,true
31,0.0,1,1.0357619336899484,0.8942929591586719,1.2065322982147368,1.0,1.0,true,true
31,0.01,0,0.14617052942508468,-0.014309974680178474,0.28873571708495926,0.2,0.2153846153846154,true,true
31,0.01,1,1.0189771902132527,0.879523566007275,1.1863266851761862,1.0,0.9846153846153847,true,true
31,0.3,0,0.385652415245419,0.2622102919096962,0.5131788369905897,0.2,0.4181818181818182,false,true
31,0.3,1,0.7979169879175596,0.6773593077049231,0.9282080429308178,1.0,0.7818181818181817,false,true
32,0.0,0,0.1358338967545646,-0.05267344492287419,0.2744726550515217,0.2,0.2,true,true
32,0.0,1,1.0270472624744904,0.8919637859970643,1.1559520562547059,1.0,1.0,true,true
32,0.01,0,0.15241904388133098,-0.03156350812307243,0.2863398521026617,0.2,0.2153846153846154,true,true
32,0.01,1,1.009318312097602,0.8758867918530717,1.1350401960805114,1.0,0.9846153846153847,true,true
32,0.3,0,0.3709088724522912,0.2538889467493231,0.4839775047777357,0.2,0.4181818181818182,false,true
32,0.3,1,0.7757602194872653,0.6641681929611087,0.8752763471628621,1.0,0.7818181818181817,false,true
33,0.0,0,0.27085410488168027,0.10942344930104962,0.388657599460137,0.2,0.2,true,true
33,0.0,1,1.0536713883811362,0.9100944360349247,1.1645436136820537,1.0,1.0,true,true
33,0.01,0,0.28721328959877424,0.12636124196460738,0.4032293440798025,0.2,0.2153846153846154,true,true
33,0.01,1,1.0397357865850934,0.897545705912897,1.1491242154334294,1.0,0.9846153846153847,true,true
33,0.3,0,0.5021020989132482,0.35301418867887674,0.60026248444985,0.2,0.4181818181818182,false,true
33,0.3,1,0.856682356428319,0.7214030327889871,0.9529432226876207,1.0,0.7818181818181817,false,true
34,0.0,0,0.0728479032927638,-0.04954735768425965,0.22658530590637369,0.2,0.2,true,true
34,0.0,1,0.9808833662676717,0.8181889373178842,1.1362524972652315,1.0,1.0,true,true
34,0.01,0,0.09078804971315413,-0.02733809593058502,0.24194580806538019,0.2,0.2153846153846154,true,true
34,0.01,1,0.9638751755054835,0.8051614734892839,1.1167388550300743,1.0,0.9846153846153847,true,true
34,0.3,0,0.32718004129357664,0.24489599199190265,0.46387407169513517,0.2,0.4181818181818182,false,true
34,0.3,1,0.7397632873837843,0.6484696037018363,0.853656508743844,1.0,0.7818181818181817,false,true
35,0.0,0,0.12599863187864546,-0.028687092278582363,0.32902909068089853,0.2,0.2,true,true
35,0.0,1,0.9924696968248515,0.8502672451448369,1.1476497546606745,1.0,1.0,true,true
35,0.01,0,0.1443706265327368,-0.00653314075424348,0.34400897068699293,0.2,0.2153846153846154,true,true
35,0.01,1,0.9772343841848733,0.8378167153168486,1.1286784286111247,1.0,0.9846153846153847,true,true
35,0.3,0,0.38539164093685574,0.2766612816359432,0.5332076715618013,0.2,0.4181818181818182,false,true
35,0.3,1,0.7773632990692625,0.6529730627626349,0.8950897538766551,1.0,0.7818181818181817,false,true
36,0.0,0,0.15975444349323065,-0.0035586434525655473,0.30930351887066204,0.2,0.2,true,true
36,0.0,1,0.9001577986677646,0.7247230646510314,1.028537901743968,1.0,1.0,true,true
36,0.01,0,0.17327054862283087,0.011914977245595749,0.3195420456081287,0.2,0.2153846153846154,true,true
